date,prob_calmer_growth,prob_transition,prob_stress,assigned_regime
2023-12-31,1.0,1.466631889148712e-25,1.0180250106468801e-24,Calmer Growth
2024-01-31,0.9999999999996588,3.268634955702352e-13,7.120428913049713e-17,Calmer Growth
2024-02-29,1.0,9.039929948142391e-20,5.305090180675388e-26,Calmer Growth
2024-03-31,1.0,1.3435783239433916e-23,7.763604025374981e-30,Calmer Growth
2024-04-30,1.0,9.27068878122268e-18,9.73889290261979e-22,Calmer Growth
2024-05-31,1.0,3.1996049773794823e-20,9.707465657926242e-23,Calmer Growth
2024-06-30,1.0,2.504161580229055e-19,3.599175957453591e-26,Calmer Growth
2024-07-31,1.0,8.545806573465513e-15,3.57985809942742e-16,Calmer Growth
2024-08-31,1.0,7.293168631938655e-18,1.6822259086806732e-17,Calmer Growth
2024-09-30,1.0,1.1212594690433593e-17,2.595701683260308e-16,Calmer Growth
2024-10-31,0.9999999999997726,2.1919837703280889e-13,1.1179326622836302e-20,Calmer Growth
2024-11-30,0.9999999993437996,6.561333922613009e-10,2.2461191066623547e-14,Calmer Growth
2024-12-31,0.9999999911440228,8.775866785514965e-09,8.011933755353129e-11,Calmer Growth
2025-01-31,0.9999832958096933,1.5413489495031012e-05,1.2907007673340729e-06,Calmer Growth
2025-02-28,0.9946734222620712,0.0003933923543144,0.004933185383562,Calmer Growth
2025-03-31,3.764100427076359e-06,0.0235664841995401,0.9764297517000468,Stress
2025-04-30,5.294276803750781e-22,6.040732786182299e-08,0.999999939592728,Stress
2025-05-31,2.6633075775319877e-07,0.9955967371349844,0.0044029965342278,Transition
2025-06-30,2.823476507491382e-06,0.9989580009969607,0.0010391755265347,Transition
2025-07-31,0.0129878312211011,0.9869876971104986,2.4471668384174013e-05,Transition
2025-08-31,0.0108967928122442,0.9891032042651512,2.9225636251262913e-09,Transition
2025-09-30,0.0085880244911698,0.9914117146317096,2.6087709177853257e-07,Transition
2025-10-31,0.0016112297812889,0.9983809993809122,7.770837750302974e-06,Transition
2025-11-30,0.0001459107234006,0.9998450618895288,9.027387120529756e-06,Transition
2025-12-31,0.0166437034092868,0.9833560254751462,2.711155141966437e-07,Transition
2026-01-31,0.0024245229799073,0.9963773052245952,0.001198171795538,Transition
2026-02-28,1.152566063083614e-05,0.999805896803931,0.0001825775354332,Transition
2026-03-31,1.2035128263936204e-28,1.0,8.632740798598366e-21,Transition
2026-04-30,7.729180587603137e-07,0.9999685077689152,3.071931297882234e-05,Transition
