date,prob_calmer_growth,prob_transition,prob_stress,assigned_regime
2022-10-31,3.7446286200287195e-10,0.00895332727420783,0.9910466723513294,Stress
2022-11-30,0.0008069700933632777,0.022978064809521453,0.9762149650971154,Stress
2022-12-31,1.1016712498826573e-05,0.012752212775232322,0.9872367705122689,Stress
2023-01-31,0.02513620437508729,0.027939469300440462,0.9469243263244722,Stress
2023-02-28,0.9673511547861521,0.02469633661086056,0.00795250860298716,Calmer Growth
2023-03-31,0.05677539147770532,0.03703879666513457,0.9061858118571602,Stress
2023-04-30,0.9601768591134663,0.039600205582846264,0.00022293530368744713,Calmer Growth
2023-05-31,0.960821871427013,0.039105343240437525,7.278533254942707e-05,Calmer Growth
2023-06-30,0.9576157924510742,0.04238420754892586,3.32362079158058e-18,Calmer Growth
2023-07-31,0.953613382747293,0.04638661725270551,1.4262775983631545e-15,Calmer Growth
2023-08-31,0.954135271949703,0.0458647280502969,4.108954679767341e-17,Calmer Growth
2023-09-30,0.9615403700930274,0.0384596299069727,2.1448529988267677e-19,Calmer Growth
2023-10-31,0.9557806044034561,0.04412125148257844,9.814411396528269e-05,Calmer Growth
2023-11-30,0.9610303848510431,0.038760386478492066,0.00020922867046488115,Calmer Growth
2023-12-31,0.9604460209728285,0.039553978995568256,3.160323097808781e-11,Calmer Growth
2024-01-31,0.9540889572986739,0.04591104198389022,7.174358711345913e-10,Calmer Growth
2024-02-29,0.9642703909760937,0.03572960902390512,1.2957842532675807e-15,Calmer Growth
2024-03-31,0.9616186847100422,0.03838131528995735,4.56279509338281e-16,Calmer Growth
2024-04-30,0.9603752219191989,0.0396247780761387,4.662335288381371e-12,Calmer Growth
2024-05-31,0.9625441130155427,0.03745588698409223,3.6499935787804027e-13,Calmer Growth
2024-06-30,0.9581353200383147,0.04186467996167629,9.024821937352985e-15,Calmer Growth
2024-07-31,0.9541165130126699,0.0458834767370275,1.0250302719692386e-08,Calmer Growth
2024-08-31,0.9552409179306385,0.04475905776249173,2.4306869985336935e-08,Calmer Growth
2024-09-30,0.9646935093903208,0.0353064900281324,5.815468029784034e-10,Calmer Growth
2024-10-31,0.9679512720076024,0.03204872799239191,5.534007416919395e-15,Calmer Growth
2024-11-30,0.9670985156967776,0.03290148413074043,1.7248208659790355e-10,Calmer Growth
2024-12-31,0.9596458397020715,0.040352318454122134,1.8418438062378265e-06,Calmer Growth
2025-01-31,0.9555876303145697,0.044288481600620995,0.00012388808480917154,Calmer Growth
2025-02-28,0.9348933651127981,0.04951957085307247,0.015587064034129305,Calmer Growth
2025-03-31,0.0012128279154556343,0.03671639275018248,0.9620707793343618,Stress
2025-04-30,9.145919629731526e-06,0.03844606297022558,0.9615447911101447,Stress
2025-05-31,0.8714860231576725,0.058185211164366875,0.07032876567796054,Calmer Growth
2025-06-30,0.8476007384962495,0.06333748241438544,0.08906177908936493,Calmer Growth
2025-07-31,0.9251989934172703,0.05329439558470562,0.021506610998024114,Calmer Growth
2025-08-31,0.9505314503689223,0.04925480616120727,0.00021374346987055088,Calmer Growth
2025-09-30,0.948933292261641,0.048749488074191626,0.002317219664167229,Calmer Growth
2025-10-31,0.9459845851320684,0.04958812797737561,0.00442728689055585,Calmer Growth
2025-11-30,0.9302855269401441,0.052837218825371596,0.016877254234484534,Calmer Growth
2025-12-31,0.9508758071732052,0.04800489430743096,0.0011192985193637563,Calmer Growth
2026-01-31,0.8897193195202555,0.05826766099508542,0.05201301948465909,Calmer Growth
2026-02-28,0.7877336579854791,0.07246538704663993,0.13980095496788092,Calmer Growth
2026-03-31,2.4888821727993912e-27,1.0,2.3257959700853907e-30,Transition
2026-04-30,0.9661233351976433,0.033028959457480224,0.0008477053448766819,Calmer Growth
